"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon","taxID","score"
"124","44ff72aea140a2c13fef04ca437868d19399f664","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"125","1619d8e1ff17c6b9a0a53550750eb094a743a626","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae","consensus","consensus"
"126","f876319fc62c9e507db7e9faec59cc9c13e286e6","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"127","f47ba50844e483f575103571e49f15910b691257","order",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,"Rhodospirillales","consensus","consensus"
"128","79d11a1e91715618fe34a2346c6683af9ef7f9d1","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"129","e70034f0cc21f8187511dee2750135db97a19060","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"130","d26387ecd9a036a9d01e3e871e654921484fa58e","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"131","1c22f04ddb5ba424510e1423a63b84f3389df72d","class",NA,NA,"Dinophyceae",NA,NA,NA,NA,"Dinophyceae","consensus","consensus"
"132","fc907c28ddfc285b1f10a223504217e441e1ed6e","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"133","a40122d6ba486b7845eb6849846a85d09e07f4f9","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,"Fluviicola","consensus","consensus"
"134","577bcf021d7327c307a765313c099a8c1257982b","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"135","98215b09058975291816d67df67a883dd4d45184","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"136","6e28f1d0eadd520167c4948d2f848520ff2635b2","genus","Metazoa","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus",NA,"Chaetonotus","consensus","consensus"
"137","a2ce4b9f43e953a2f5266891684ec9c6376a09da","species",NA,NA,"Cryptophyceae","Cryptomonadales","Cryptomonadaceae","Cryptomonas","Cryptomonas curvata","Cryptomonas curvata","consensus","consensus"
"138","a83f6614ec45a20a21c9c4014c91edf6c2827391","genus","Metazoa","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus",NA,"Chaetonotus","consensus","consensus"
"139","549803c80fa09dd1f750e025a5e4b236f0884c17","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"140","0c1843ace7882e9ad78cb5218e9e8715678e2c21","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"141","6b51cd0698f00bd7d70c11ec6c397fa860fd3a63","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"142","38bbbb223db1119752c90fa1a118b6f0d455eef4","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"143","bccc7b5a2fa6d1de358e46e963542f9590701e3b","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"144","b454bad67f23bff39eaf5be4ab447aa5de73daed","order",NA,"Evosea","Eumycetozoa","Physariida",NA,NA,NA,"Physariida","consensus","consensus"
"145","8ea3c5aac1a4072d6ab3cfd0b3f5549f5d007d8b","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"146","77869f965bcdda06f30b2880c1e4ab4e5a3f9000","genus",NA,NA,"Cryptophyceae","Cryptomonadales","Cryptomonadaceae","Cryptomonas",NA,"Cryptomonas","consensus","consensus"
"147","a570a3c8361ff45ecab0babf6df8cefd3dca6d08","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"148","43dbc14f4a8cc1a3ed229f232286f1c9346a6bc7","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"149","f1e70710b38393100c3b6252a7c4d2857691a079","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"150","ba21ee45e50583c9c2d54cc665b00dd7608b8f59","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"151","ea0eaa9ef3f59c2c7d76383b0f45cf243f2616cc","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"152","e7f7d1d57cdef646d03b0f1ee8edcbf479276eeb","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"153","cabf87b78f0cf27aa461d06fabe702e965af5aed","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"154","2de4d03a17b039d78aaa4dce604d1980f7447ee4","genus","Metazoa","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Lepidodermella",NA,"Lepidodermella","consensus","consensus"
"155","d4cde8b2d9efe2779837bdb91c72134965883faa","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"156","64c215a38564da7fde2741179ff9fe35a01a5846","species","Metazoa","Chordata","Mammalia","Carnivora","Felidae","Lynx","Lynx rufus","Lynx rufus","consensus","consensus"
"157","8b6b10e2d18126b1f1c28cf7ab2d23cdb3232398","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,"Fluviicola","consensus","consensus"
"158","cfd51e6696063bfe6a9c45f95b75fd1207ba09bf","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"159","c080d41dcbaa5bc9a45eb5df547d5cbe2283cc5a","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"160","169b96fcbf1b9353604336ae785c2c79e355bba4","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"161","7edff48088dd11d181a7692078f16ddd01847dfd","species",NA,NA,NA,NA,NA,NA,"uncultured bacterium","uncultured bacterium","consensus","consensus"
"162","c5a70e818a1339d631407408654668ffa0205580","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"163","1e9bcfe9b1db20c17cb37105cfe3d0a12298b039","species",NA,NA,NA,NA,NA,NA,"uncultured bacterium","uncultured bacterium","consensus","consensus"
"164","08acd3187c2f0b93bdf9bab3ce703a501bd41c26","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"165","672bb23db723e7b03f188752b6809b0bce484904","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"166","44709306fc53555787508a1415ef09b8d4b3ec29","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"167","99bc3a4e934facc29caa3122af611f591e6cbaa6","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"168","4d28ff3b0e64757487055f6cd1278d310ae6ef86","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"169","f47dfe43c3d822f6f3f5d4e6f3fe70e06fb7168d","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"170","65b4562ddcd5e34c5d5d18cd6688ab544ba7bc6a","genus",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"Pedobacter","consensus","consensus"
"171","3b6dd90d5dc19484244b77d87c09b2ce561bd16b","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"172","5f949a9a248f01ce91cf324f650510864e343a2a","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"173","994c9ec4c62b3eb01a3c78fec3f6564b4df7a4a8","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"174","6c1b3a0e2bbb49eaff89bf6c9f1cd099200337cd","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"175","dad1fb365f9ccf47ce4580bc61ddecffd5d1b5a2","genus","Metazoa","Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila",NA,"Rhyacophila","consensus","consensus"
"176","28de25810d9709901170428e64a6f5db8bb95b8b","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"177","72cebc9b3866a4ffe8975760921c265894290426","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora","consensus","consensus"
"178","7e846ac7c71ebda242efef654774266f0e1dbb12","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"179","183d1a0ee62d4504c41139e78414ef160382aeb4","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"180","b48f3c2562505278c05c234422f8d44b8ad67f53","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"181","58fc5f3d824618632098618609e5830b1890a943","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"182","2a1057ff612e17e27bd88701e6e753c32c387a35","order","Metazoa","Arthropoda","Insecta","Trichoptera",NA,NA,NA,"Trichoptera","consensus","consensus"
"183","fcb07482b18db3bc725023e6ec9a85f1bcb0611a","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"184","175dc78487c8679b4eb414a389b4721cd8ab7f30","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"185","474b243bb641a8be937a8ec1d2f8d0dc315e8cac","genus","Metazoa","Chordata","Amphibia","Caudata","Dicamptodontidae","Dicamptodon",NA,"Dicamptodon","consensus","consensus"
"186","3df858fe7391b38bba48a14238ea821a27aa7f2a","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"187","cda87b0576917a830b71e5d6452c5db5c782a9be","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"188","2852df7511389a8bd75de6c3ab9c463e733887b9","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"189","32f4bdc9baa38e1dab7192f27d617e04dc2dea91","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"190","283d855c66abd756e5ce9784914961d8608c99c7","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"191","0d8370b7aa37810b75e312c5f42b93a5c31914ab","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"192","5305940ce0c0ae802ccb7406cc74577d35a4326a","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"193","6d01d9f64b83d03ea76e95ce3e26f306d0d63c6c","species",NA,NA,"Synurophyceae","Synurales","Mallomonadaceae","Synura","Synura sp.","Synura sp.","consensus","consensus"
"194","480b5337b44fd6b060cab961a261e7a3115f90e5","species",NA,"Discosea","Flabellinia",NA,"Vannellidae","Vannella","Vannella sp.","Vannella sp.","consensus","consensus"
"195","bce07acd2b5a4c371f41423fb6e5d36316362c7a","species","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Pertusaria","Pertusaria propinqua","Pertusaria propinqua","consensus","consensus"
"196","6af35735c0e03e10db994a241062ef4e73cc055c","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"197","12bc09a9db1ea8efc6deca3e7d5db3aff64f4afe","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"198","f65bef59196ba36ab1094562143ab8ba2a7f4cc4","order","Metazoa","Arthropoda","Arachnida","Araneae",NA,NA,NA,"Araneae","consensus","consensus"
"199","cc9b46d20f8711790512080a142f3a31a862a772","genus",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"Pedobacter","consensus","consensus"
"200","9ad91868c0dad7077dcf776d902b2f173b78c600","species","Metazoa","Arthropoda","Arachnida","Trombidiformes","Pionidae","Piona","Piona sp. BOLD:ADI4824","Piona sp. BOLD:ADI4824","consensus","consensus"
"201","c7b5f40cba0df4247b1c756d5ec5e92e19b43e77","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"202","555d158d0f17938190b45e516a6712f2595091b0","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"203","c6b1cae349e87c0fa017c7871aa7a0a29b20349d","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"204","199bf245b909dd3424ce90cf938f5ae2b5a998a1","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"205","35d3d473bf5034e3cc4deec93e94f748570dc7f5","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"206","c6f77ca33d49f259f2184e1f76ace06ce5eec6b9","species","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Canthocamptidae","Moraria","Moraria brevipes","Moraria brevipes","consensus","consensus"
"207","e550da0026f98c29f8d904277c04797e3dfac7fd","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"208","3f19928af1554e17d5eb0d31d7fd778fba1dcaf7","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"209","979a229940c0d175c791fbef51f46ed00c4497bb","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"210","f66e20636ffbc7f880e316484df6b766246514be","order",NA,"Evosea","Eumycetozoa","Physariida",NA,NA,NA,"Physariida","consensus","consensus"
"211","710844e80321ee04dd2316cd4d5af9968aa35841","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria","consensus","consensus"
"212","55fd3b92a775439de70cb3004d4b242210602c39","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"213","61250298434ea7ff32bdc89e6de5edfa2e835195","species","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Homo sapiens","consensus","consensus"
"214","a77daeacce7674a7ad6a9be6331a9a34989b5c20","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"215","29423249d12ea80586f769b96bac9aa34ea02f9c","class",NA,"Evosea","Eumycetozoa",NA,NA,NA,NA,"Eumycetozoa","consensus","consensus"
"216","d4bb634c6e10d22139900f0d9762572d2692bfc2","genus",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA,"Mucilaginibacter","consensus","consensus"
"217","7fc2de9e1056bf48b85e25e3784b2357b99ad601","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"218","2cc0590f1e9d47891242dd7b8143293e8d92b46a","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"219","56321704e544db67f5f1e6f40b3c8ee7dcc60b0e","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"220","449860fdbd2b082f428882a9befe2766d1590704","family",NA,"Evosea","Eumycetozoa","Physariida","Didymiaceae",NA,NA,"Didymiaceae","consensus","consensus"
"221","aa67f862b0e58c9c69bb0e078d9181e728375eb8","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"222","355e2ae572476aa6cc1333049e6237246ec36983","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"223","7e6e00c0b2efb79382202e0f1f355bad153f8203","genus",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"Pedobacter","consensus","consensus"
"224","2e4b2828b725aa5b45da873cb75f5ee9b4076918","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"225","a42c26ca827f678871b555816fe45ae721b79926","genus","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica",NA,"Formica","consensus","consensus"
"226","c5ef6d5a9b44b6612a2d020d501796ccec467b30","family","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae",NA,NA,"Parmeliaceae","consensus","consensus"
"227","59cd1980214b307624e312e845a3cd4e38c1bcb6","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"228","63382e3a462742f93747aacfe163a7b3d4b407bb","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"229","677599aff4703e6e9ec0f966926e636136f8c2ac","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"230","a9db02339a83ee17da8b1855fbf01420b397ff16","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"231","425180b3092143e3ad6e3badb4601129772e4257","species","Metazoa","Porifera","Demospongiae","Bubarida","Dictyonellidae","Liosina","Liosina blastifera","Liosina blastifera","consensus","consensus"
"232","bcc326596fb4395309b24d50503557d9107b554d","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"233","296b90a0f508617e97a7df8ab4ccea2143a11ff4","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"234","530c229fa24d5b56c0a807416253847db77b8a57","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"235","685ce4c021cd7c9d6f17520ce57c1d85f3bba863","species","Metazoa",NA,NA,NA,NA,NA,"invertebrate environmental sample","invertebrate environmental sample","consensus","consensus"
"236","b14054c8d9e10b3a1a76718a70d3964a9968be9e","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"237","791cadf2273028bb66343b421c840d08e8c44095","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"238","1e5cc53d00b7476a2f3876cf8d840a583dea397a","class",NA,"Evosea","Eumycetozoa",NA,NA,NA,NA,"Eumycetozoa","consensus","consensus"
"239","c38c986304aa8845831f4fad7430f5c52847bac0","genus",NA,"Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Chitinophaga",NA,"Chitinophaga","consensus","consensus"
"240","c6db5439b6236e60ed3c88ef86b50255e6d60175","order","Metazoa","Rotifera","Eurotatoria","Ploima",NA,NA,NA,"Ploima","consensus","consensus"
"241","00fdbf8ed15b91014317d31fa8337bff98c48420","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"242","720b324e8081c6beac384cc0c22433bf7e7d9097","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"243","420b982f8672a4f9dc49424733162a465b1ac006","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"244","b42c6de4390da723560024231cb8d03a2de0f3d5","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"245","78c8b91e0613897cc073f23e09078ddcc2fe6bda","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"246","9e9e0fb0f863bbf1e595ce0833e7b0c6f3c3389b","family",NA,"Tubulinea","Elardia","Arcellinida","Hyalospheniidae",NA,NA,"Hyalospheniidae","consensus","consensus"
"247","bfbf6d1c5a34f1361ce5ab91530fd930ad9a4ef1","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"248","3c60491bc7f4c845d5eeb16fb6e818f2db0401dd","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"249","3cc3f4dfa872643a77772cc88471a58f6a7bbf99","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria","consensus","consensus"
"250","94afa47c26017ae3ca33688dc49d4fe1534f7a52","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
